ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
E4030,C,2000,120,,C,5662,,129870,1164,1636.8,26.19,,M,0
E4832,C,1987,120,6510,B,6552,8,69645,1164,4857.6,0.3,85875,M,0
E507,C,1987,140,0,C,,4,59860,1163,59241.6,9.36,64030,M,1
E3371,B,1975,130,7500,B,7500,606,76500,1162,8500.8,1.78,80800,M,0
E4546,C,1985,140,0,C,,3,74240,1162,26716.8,5.74,70900,M,0
E4853,C,1989,123,,B,7501,,112839,1161,5860.8,0.99,,M,0
E2767,B,1999,130,1,B,44,34,53818,1160,5016,1.82,69950,U,0
E4208,B,1985,120,,B,9583,,51880,1160,1584,24.86,,M,0
E4527,C,1981,120,,C,7884,,64775,1160,316.8,2.83,,M,0
E5319,B,1999,130,1,B,44,34,53818,1160,5016,1.82,69950,U,0
E3957,A,1972,110,3,B,5692,28,51908,1159,208771.2,0.37,53858,M,0
E2737,C,1990,110,,B,29421,,76120,1158,119328,1.06,,M,0
E3294,C,1957,140,5252,C,5252,3,119060,1158,14678.4,1.08,144170,M,0
E4281,E,1960,110,1,B,15097,33,47969,1158,202646.4,0.16,52690,M,0
E3025,C,1988,140,1305,C,1305,4,104020,1156,55123.2,8.28,118240,M,0
E4893,C,1982,120,9520,B,9430,5,59117,1156,23232,0.29,71924,M,0
E4935,C,1992,120,5000,B,4991,3,207147,1156,1214.4,0.6,225065,M,0
E844,C,1990,140,3311,C,3311,6,113160,1155,40920,5.59,130010,M,1
E3574,C,1975,140,0,C,,4,62820,1155,51532.8,7.8,75220,M,0
E5095,B,1972,130,50,B,6750,2,183161,1154,2059.2,10.71,228325,M,0
E1473,B,1995,130,1,B,6900,14,104407,1152,7972.8,1.36,129828,M,1
E1562,A,1986,150,87,C,10005,18,213800,1152,633.6,4.71,218700,F,1
E2917,C,1976,123,,B,6299,,51185,1152,3590.4,1.14,,M,0
E4307,B,1985,133,100,B,14500,5,153898,1152,4593.6,14.25,183790,F,0
E4923,C,1982,120,13800,B,14222,6,58683,1152,28406.4,0.77,75962,F,0
E4146,B,1993,140,1,C,3510,4,109625,1151,3643.2,8.86,116946,,0
E2814,C,1971,140,0,C,,3,109770,1150,20116.8,3.44,109860,M,0
E4513,B,2005,110,,B,10454,,52790,1150,40550.4,15.29,,F,0
E4599,C,1977,140,0,C,,3,108970,1150,24657.6,4.07,113870,M,0
E4920,C,1984,123,,B,,,104798,1150,1478.4,1.05,,M,0
E2989,C,2006,120,1,B,2,15,72208,1149,60878.4,0.49,71514,F,0
E5029,C,1982,120,9960,B,9955,3,278985,1148,2692.8,0.32,305206,F,0
E5078,B,1961,123,,C,5732,,30435,1148,897.6,1.85,,M,0
E4951,C,1983,123,,B,6504,,79435,1147,14889.6,1.16,,M,0
E4400,A,1985,120,,C,,,85690,1146,264,20.68,,M,0
E3596,C,1984,130,0,B,,404,130500,1145,7761.6,2.7,146700,M,0
E1486,M,1978,140,,B,9844,,118050,1144,9873.6,3.01,,M,1
E4556,C,1987,130,0,B,8642,71,132200,1144,25396.8,5.5,136807,,0
E4743,B,1995,120,,B,7405,,66290,1144,3273.6,18.85,,F,0
E4181,M,1940,146,50,C,5500,24,62613,1143,9873.6,8.6,65580,,0
E5009,C,1984,123,,B,,,86240,1143,3062.4,2.36,,M,0
E4059,C,1983,123,,B,6743,,84205,1142,7867.2,1.64,,M,0
E1053,M,2006,146,40,C,5640,14,82590,1140,17793.6,10.14,87343,,1
E2981,C,1970,140,0,B,,55,122100,1140,14889.6,6.51,122100,M,0
E4515,B,1995,110,,B,10018,,48250,1140,43348.8,15.98,,F,0
E5033,C,1979,120,7320,B,7151,4,74812,1140,12513.6,0.62,90994,M,0
E2979,C,1957,140,7493,C,7493,5,103110,1138,36273.6,6.34,123800,M,0
E3952,B,1978,130,80,B,10000,1,75377,1138,10348.8,1.72,86403,M,0
E3521,C,1960,140,11000,C,10999,1,113410,1137,4276.8,33.23,129343,,0
E2413,B,1986,130,160,B,20000,1,81576,1136,14520,2.33,86558,F,1
E2414,B,1986,130,160,B,20000,1,81576,1136,14520,2.33,86558,F,1
E2717,B,1980,120,1,B,2786,4,87360,1136,153436.8,0.56,92664,M,0
E3994,C,1988,123,,B,8233,,91156,1136,9240,0.94,,M,0
E4704,C,2011,130,1,B,,404,127500,1136,19377.6,3.19,137000,M,0
E4900,C,1983,123,,C,5802,,104420,1136,475.2,1.65,,M,0
E5083,C,1968,120,5700,B,5665,5,46209,1136,15206.4,0.46,58446,F,0
E4700,C,1974,146,0,C,,7,92930,1135,46780.8,24.86,92930,,0
E739,M,1997,146,65,C,7410,24,82544,1134,20222.4,10.41,115169,,1
E740,M,1997,146,65,C,7410,24,82544,1134,20222.4,10.41,115169,,1
E741,M,1997,146,65,C,7410,24,82544,1134,20222.4,10.41,115169,,1
E742,M,1997,146,65,C,7410,24,82544,1134,20222.4,10.41,115169,,1
E3241,C,1953,140,7605,C,7605,3,225000,1134,5332.8,2.96,229740,M,0
E5316,C,2004,130,0,B,,402,100000,1134,20116.8,4.67,127100,M,0
E3906,C,2001,123,,B,,,65406,1133,12355.2,1.31,,F,0
E4873,C,1980,123,,B,7728,,118500,1132,2323.2,0.26,,M,0
E3982,M,1981,140,5576,B,5575,5,53640,1131,19113.6,2.16,58460,M,0
E5050,C,1988,123,,B,5332,,85681,1131,15153.6,0.4,,F,0
E2811,C,1974,140,0,B,,60,49000,1130,34478.4,7.23,54000,M,0
E3426,C,1996,130,5000,C,5000,12,315967,1130,792,5.55,364725,M,0
E3621,C,1978,140,0,C,,4,83360,1130,64363.2,3.75,92480,M,0
E4129,C,1984,120,6249,B,6148,6,52344,1130,21067.2,0.56,64472,F,0
E4775,B,1993,130,248,B,18718,3,53610,1130,2798.4,4.3,73553,M,0
E5215,C,1977,140,0,C,,3,106970,1130,24499.2,4,89510,M,0
E5076,C,1988,123,,B,11565,,84478,1129,15100.8,0.86,,M,0
E5256,A,1984,123,,B,,,132222,1129,2059.2,1.83,,M,0
E3372,C,1995,140,1,B,4399,73,134354,1128,844.8,4.29,148815,M,0
E4082,C,1998,130,1,C,5270,85,82201,1127,2481.6,17.55,81333,,0
E5094,B,2000,132,63,B,9120,5,116361,1127,1531.2,13.12,167386,F,0
E1108,B,2006,123,,B,5205,,62081,1126,6494.4,0.74,,F,1
E1109,B,2006,123,,B,5205,,62081,1126,6494.4,0.74,,F,1
E2606,B,1966,110,,B,15878,,43742,1126,125611.2,0.23,,M,0
E3169,C,2004,120,1,C,5632,19,178259,1126,264,7.77,183315,F,0
E4985,C,1978,123,,B,5401,,66486,1126,18691.2,0.62,,M,0
E5060,B,1978,123,,C,7471,,102617,1126,2164.8,0.26,,M,0
E4538,C,1992,140,0,B,,18,69000,1125,21542.4,6.89,79000,M,0
E4837,C,1978,123,,B,4848,,64088,1125,11880,0.32,,F,0
E5144,C,1991,120,,B,20105,,110910,1122,6124.8,1.45,,M,0
E4033,C,1988,123,,B,6390,,78114,1121,11563.2,0.09,,M,0
E413,B,2001,146,3750,C,3750,7,47401,1120,22017.6,28.61,75841,,1
E414,B,2001,146,3750,C,3750,7,47401,1120,22017.6,28.61,75841,,1
E3002,C,2000,120,1,B,525,6,38743,1120,24499.2,0.17,50638,M,0
E3095,C,1990,150,,B,10691,,228119,1120,950.4,59.15,,M,0
E4430,A,1997,100,1,B,5365,32,127015,1120,218433.6,0.3,129130,F,0
E4972,B,1979,123,,B,5719,,79487,1120,2798.4,0.31,,F,0
E5263,C,1988,140,0,C,,3,107260,1120,27825.6,6.92,120690,M,0
E5284,C,2006,110,23,B,10188,6,113859,1120,100267.2,1.84,125827,M,0
E5372,C,1989,140,0,C,,3,110620,1120,29304,6.96,117930,M,0
E3428,C,1980,140,1,C,8438,31,155679,1119,2428.8,3.26,172651,M,0
E3618,C,2008,110,17,B,7642,19,65161,1119,125400,0.81,74888,M,0
E3722,C,1997,130,1,B,2,9,34234,1119,5808,1.81,37298,F,0
E722,B,1999,125,227,B,98881,8,98572,1118,87489.6,6.62,102721,M,1
E3616,A,2002,130,1,B,44,35,68100,1118,23760,5.77,81750,M,0
E3973,C,1965,140,7403,C,7403,5,100240,1118,25449.6,1.97,115830,M,0
E4668,C,1987,140,1164,C,1164,3,115100,1118,19747.2,5.53,133550,M,0
E4930,C,1988,123,,C,6660,,127124,1118,1003.2,2.49,,M,0
E5122,A,1996,130,1,B,44,35,107850,1118,25080,4.51,112000,M,0
E5203,B,1979,130,1,B,7500,10,63794,1117,11510.4,0.87,84235,M,0
E4706,B,1987,130,1,B,10000,2,93539,1116,16473.6,1.79,97071,M,0
E5054,B,1988,123,,B,6669,,75409,1116,12672,0.61,,M,0
E4931,C,1978,123,,B,8459,,60001,1115,19377.6,0.74,,M,0
E5065,C,1962,120,6570,B,6686,5,43580,1115,16209.6,0.46,53742,F,0
E3695,C,1998,120,1,B,2,20,41338,1114,37171.2,0.43,45217,M,0
E5100,C,1978,123,,B,5750,,77046,1114,13252.8,0.31,,F,0
E4217,C,1978,123,,B,5188,,107059,1113,5385.6,1.53,,F,0
E4264,C,1988,120,6200,B,6623,17,50225,1113,33950.4,0.28,58501,M,0
E5397,C,1996,132,0,B,,6,89040,1113,16579.2,13.59,113526,,0
E2554,M,1984,129,50,B,21780,15,65685,1112,46622.4,5.67,70942,M,0
E3412,C,1992,150,1,C,2501,1,141100,1112,264,8.35,160000,S,0
E4076,C,1977,140,83,B,9984,17,50700,1112,13780.8,3.34,57400,M,0
E4723,C,1973,140,0,C,,9,365500,1112,211.2,4.6,365500,,0
E900,C,1984,140,,B,,,45546,1111,31785.6,6.1,,M,1
E4939,C,1979,123,,B,16566,,114010,1111,7233.6,1.03,,F,0
E2892,C,1988,130,0,B,,8,59500,1110,26452.8,5.97,69000,M,0
E3619,C,2002,120,1,B,2,28,45510,1110,26769.6,0.48,49872,M,0
E3702,C,1989,130,0,B,,8,59500,1110,25977.6,6.03,69000,M,0
E4822,C,1992,123,,B,9370,,152936,1110,3326.4,0.25,,M,0
E5134,B,1988,130,0,B,3177,71,67100,1110,27720,5.61,41679,,0
E4847,B,1992,123,,B,6238,,119857,1109,3220.8,0.23,,M,0
E2578,M,1962,140,1,B,11503,3,73428,1108,6177.6,0.81,77800,,0
E5167,C,2000,110,,B,9951,,77333,1108,115632,1.34,,M,0
E5030,B,2000,120,,B,10454,,60580,1107,17952,17.39,,F,0
E2781,C,1988,140,0,C,,3,91710,1106,27297.6,6.85,111460,M,0
E5278,C,1988,140,0,C,,3,91710,1106,27297.6,6.85,111460,M,0
E4782,C,2000,120,,B,6534,,66670,1105,11510.4,18.98,,F,0
E1601,B,1996,130,121,B,12100,16,85351,1104,21067.2,3.85,106612,M,1
E2573,C,1986,120,10500,B,10498,14,47414,1104,30624,0.14,43995,M,0
E3569,C,1984,120,,B,9336,,91594,1104,18163.2,2.19,,M,0
E4903,C,1969,123,,B,5719,,62772,1103,1953.6,0.26,,F,0
E2620,C,1970,120,6864,B,6860,5,53525,1102,14467.2,0.49,66771,F,0
E2186,M,1984,140,,B,10846,,130200,1100,26030.4,0.12,,F,1
E3539,C,1971,123,,B,,,47755,1100,14256,1.09,,M,0
E4957,C,1995,123,,B,5750,,108399,1098,3643.2,0.26,,M,0
E599,C,1987,140,3181,C,3181,6,105880,1096,48417.6,2.44,106870,M,1
E600,C,1987,140,3181,C,3181,6,105880,1096,48417.6,2.44,106870,M,1
E601,C,1987,140,3181,C,3181,6,105880,1096,48417.6,2.44,106870,M,1
E3082,C,1951,140,4589,C,4589,2,121880,1095,12091.2,2.55,153550,F,0
E4631,C,2004,130,0,B,11497,71,120000,1095,31521.6,4.91,125660,,0
E4645,C,2008,120,1,B,743,20,54510,1095,29620.8,0.7,70951,M,0
E3911,C,1993,123,,B,5998,,92614,1094,3115.2,1.27,,M,0
E4066,B,1978,123,,B,4861,,34803,1094,7128,1.9,,M,0
E4896,B,1969,123,,B,9910,,145610,1094,1584,0.1,,M,0
E3614,C,1986,130,0,B,,402,120100,1093,29779.2,4.04,132300,M,0
E2291,B,1984,130,5,B,120441,3,76929,1092,17107.2,11.25,87222,F,1
E5034,C,1978,123,,B,7989,,74183,1091,2481.6,1.1,,M,0
E3803,C,1982,140,0,C,,5,63480,1090,34953.6,7.01,67690,M,0
E4510,C,1981,140,0,C,1262,5,63480,1090,34742.4,6.96,67690,M,0
E5127,C,1980,140,0,C,1233,5,63480,1090,34584,7.15,67690,M,0
E2607,C,1978,123,,B,5689,,83936,1089,8289.6,1.41,,M,0
E4656,C,1993,120,,B,3055,,69587,1088,6494.4,2.52,,M,0
E5243,C,1983,140,0,B,,60,53700,1088,36696,7.56,64700,M,0
E4242,B,1980,140,1,C,2474,4,67224,1087,4593.6,8.88,69906,,0
E3771,M,1979,120,1,B,9375,1,49466,1082,139022.4,1.21,53594,M,0
E4159,C,1978,123,,B,6512,,73641,1082,15417.6,1.2,,F,0
E4997,C,1978,123,,B,6098,,77581,1080,8184,1.75,,M,0
E3716,E,1983,120,,C,,,115000,1079,1425.6,13.66,,M,0
E4388,C,1985,140,0,C,,3,101830,1079,30043.2,6.92,110680,M,0
E4892,C,1978,123,,C,6974,,100229,1078,1636.8,2.31,,M,0
E4924,C,1978,123,,B,6647,,69731,1077,6758.4,0.87,,M,0
E5308,C,1995,130,0,B,8259,71,99700,1076,30148.8,6.41,109527,,0
E2669,C,1988,120,4750,B,4713,5,36091,1075,9187.2,0.53,42928,F,0
E953,C,1980,140,0,C,1086,4,83060,1074,59241.6,7.1,118890,M,1
E3916,C,1988,120,9180,B,9257,6,114547,1073,21120,0.92,134080,F,0
E4240,M,1971,140,3660,C,3659,2,40010,1073,2006.4,5.09,53890,M,0
E4298,M,1966,140,4052,B,4051,3,70270,1073,9768,3.1,71370,M,0
E1691,A,1990,130,,B,,,335600,1072,422.4,1.79,,M,1
E2699,C,1971,140,0,B,,20,62000,1070,12460.8,8.51,59000,M,0
E3635,C,1985,123,,B,,,64607,1070,22968,2.08,,M,0
E4635,C,1989,146,0,C,,7,66070,1070,32524.8,39.2,65000,,0
E5045,C,2000,120,11250,B,11143,1,139197,1070,5438.4,2.46,156155,F,0
E5008,C,1983,123,,B,6299,,67345,1069,12408,2.28,,M,0
E4011,C,1983,123,,B,5998,,79499,1066,3273.6,0.7,,M,0
E5343,C,1997,120,1,B,979,28,41147,1066,28036.8,0.49,45952,M,0
E4800,C,1983,123,,B,8255,,85817,1062,580.8,1.02,,M,0
E4913,C,1983,123,,B,7523,,81727,1062,11827.2,1.44,,M,0
E4869,B,1983,123,,B,6517,,88659,1061,1320,0.69,,F,0
E5017,C,1973,123,,B,6260,,53279,1061,1161.6,0.95,,F,0
E2621,C,1988,123,,B,7144,,98875,1059,13094.4,1.02,,M,0
E5016,B,1973,123,,B,7802,,70633,1059,1003.2,1.92,,M,0
E4950,C,1983,123,,B,5894,,71088,1057,7656,0.46,,F,0
E2540,B,1984,140,1,C,778,3,63622,1056,211.2,5.1,65820,,0
E3611,C,1986,130,0,C,,2,70910,1056,633.6,1.41,79886,M,0
E3935,C,1973,123,,B,8115,,141390,1056,6336,1.66,,F,0
E4280,C,1990,120,5000,B,5069,18,26512,1056,14731.2,0.97,28053,M,0
E4864,B,1969,123,,B,7919,,53033,1054,4118.4,0.96,,F,0
E3540,C,1990,131,0,B,,5,98100,1053,20592,10.28,103664,,0
E3814,C,1978,120,,B,7087,,62368,1053,11352,2.38,,M,0
E4871,B,1961,132,63,B,6300,5,115966,1052,2798.4,12.5,144507,F,0
E4615,E,1974,120,,C,,,92410,1051,211.2,10.01,,M,0
E5112,C,1978,123,,B,6216,,63653,1051,6916.8,0.89,,M,0
E2766,C,1985,140,0,B,,22,71700,1050,20064,8.4,73700,M,0
E3138,A,1987,130,1,C,784,85,86500,1050,1531.2,18.81,86151,F,0
E3176,A,1990,130,1,C,784,85,89119,1050,1848,18.8,88771,F,0
E4241,B,1995,130,,C,29620,,93830,1050,1003.2,12.09,,M,0
E4724,C,1987,130,,C,5001,,185759,1050,1267.2,0.96,,M,0
E4792,C,1985,123,,B,5998,,88775,1049,7444.8,0.32,,M,0
E3587,C,1985,110,0,B,9190,99,56600,1048,208454.4,1.24,60500,M,0
E4185,C,1981,140,80,B,10019,14,53610,1047,6969.6,10.22,56950,F,0
E4319,A,1949,146,66,C,6600,13,126485,1047,25185.6,15.93,166679,,0
E4901,C,1968,123,,B,5502,,106248,1046,844.8,0.94,,M,0
E3409,C,1998,150,,B,2888,,506150,1045,2798.4,1.23,,M,0
E4020,C,1988,123,,B,9836,,107339,1044,7339.2,1.41,,F,0
E4440,C,1996,120,1,B,556,13,48419,1043,44510.4,0.41,55449,M,0
E4429,A,2001,130,1,B,44,35,60600,1042,23971.2,5.74,72700,M,0
E2556,B,1974,130,1,B,9999,1,69072,1041,8500.8,2.77,67251,M,0
E4403,C,1980,130,0,C,,403,151300,1041,316.8,2.09,149000,M,0
E2707,E,1988,120,,C,,,48500,1037,3801.6,6.73,,F,0
E5301,B,1981,140,1656,B,1655,2,53820,1037,12724.8,6,61670,F,0
E4162,C,1988,123,,B,7270,,86999,1035,5438.4,0.56,,F,0
E3390,C,2000,150,,B,3027,,209564,1034,475.2,52.52,,U,0
E4825,C,1980,120,4750,B,4692,4,42048,1033,8078.4,0.84,61578,F,0
E4831,C,1983,123,,B,13813,,88518,1033,7180.8,0.63,,M,0
E2525,C,1983,123,,B,7505,,96336,1032,11721.6,1.58,,M,0
E4795,C,1981,120,5000,B,5053,3,207953,1032,2745.6,0.51,235346,F,0
E5374,B,1997,130,100,B,4700,10,73136,1032,792,5.67,45401,M,0
E2858,C,2002,120,1,B,2,16,57926,1031,53116.8,1.19,66722,F,0
E5051,C,1984,123,,B,,,107683,1030,1953.6,1.4,,M,0
E4867,B,1984,123,,B,5358,,60542,1029,7022.4,0.67,,F,0
E4929,C,1970,120,6900,B,7036,5,49492,1027,15628.8,0.63,61243,F,0
E4914,C,1983,123,,B,7850,,88030,1026,2006.4,1.14,,M,0
E745,C,1981,140,0,C,,4,40540,1025,54384,7.66,43340,M,1
E3601,A,1984,123,,B,,,90864,1025,7233.6,1.61,,M,0
E4558,C,1981,123,,B,,,69669,1025,8817.6,1.91,,M,0
E5317,C,1986,140,0,B,,15,145000,1025,18796.8,3.89,138000,M,0
E2615,B,1990,120,,C,9583,,54870,1024,792,24.07,,M,0
E2818,C,1983,140,0,B,,60,39000,1024,36696,7.56,50000,M,0
E4536,A,1994,130,0,B,,13,116375,1022,14150.4,8.85,138860,,0
E3590,C,1985,140,0,B,1605,58,68159,1020,29145.6,5.79,70159,F,0
E4987,C,1983,123,,B,11029,,81067,1020,17160,0.18,,M,0
E4112,B,1973,130,50,B,6750,2,178726,1019,2481.6,10.62,224269,M,0
E4377,C,1975,140,0,C,,5,54810,1019,32524.8,5.3,59440,M,0
E4349,A,1973,131,0,B,,3,161325,1015,1742.4,11.67,186670,,0
E3594,A,1990,110,520,B,226512,40,109572,1014,182793.6,5.11,110809,F,0
E3811,C,1984,120,,B,8805,,90892,1014,17899.2,2.16,,M,0
E4502,C,1972,140,0,B,,20,53900,1013,10665.6,7.44,58900,M,0
E4894,B,1978,123,,B,4918,,41002,1013,7022.4,0.72,,M,0
E2512,C,1990,120,10062,B,10110,14,48656,1012,46569.6,0.34,39885,M,0
E3691,C,1973,123,,C,,,49796,1010,950.4,1.57,,M,0
E1716,B,1996,130,1,B,7030,10,84737,1008,1636.8,3.06,99364,M,1
E3274,C,1998,150,,C,9068,,399367,1008,739.2,56.32,,,0
E4407,C,1982,140,0,C,,3,102000,1008,22598.4,3.18,109440,M,0
E4620,C,2000,100,1,B,11000,10,78111,1008,208507.2,0.59,83938,,0
E4911,C,1978,123,,B,6199,,62868,1007,6864,0.86,,M,0
E5269,C,2001,120,1,B,640,7,44051,1007,19800,0.21,49375,F,0
E3892,C,1986,120,5150,B,5228,7,47402,1006,8184,0.81,63489,M,0
E4967,C,1966,123,,B,7013,,66445,1006,6283.2,0.69,,M,0
E3502,C,1952,140,6729,C,6729,2,133300,1003,10929.6,2.85,143870,M,0
E4969,C,1970,120,4900,B,5000,6,54582,1002,14678.4,0.14,69650,F,0
E3718,B,1998,130,1,B,44,33,47328,1001,9768,1.41,49700,U,0
E5288,B,1998,130,1,B,44,33,46665,1001,9768,1.41,49000,U,0
E400,C,1980,140,0,C,,5,34820,1000,43296,6.34,52870,M,1
E4291,B,1990,120,,B,7405,,48030,1000,3907.2,24.13,,M,0
E4613,C,1978,123,,B,,,71550,1000,13728,0.2,,M,0
E4908,C,1969,123,,B,5497,,67808,1000,2323.2,0.22,,F,0
E5102,C,1988,123,,B,5218,,65386,1000,15100.8,0.21,,M,0
E854,C,1974,110,0,B,533,99,27000,996,196257.6,1.14,34300,M,1
E4371,B,1989,130,0,B,8460,71,168190,995,7128,11.94,169036,,0
E2506,B,1976,123,,B,3271,,32579,992,3115.2,0.71,,F,0
E4118,A,1999,150,80,B,11661,2,61400,992,10084.8,6.06,80200,S,0
E4093,C,1946,110,1,B,15000,7,38762,991,227832,2.12,39372,M,0
E4295,C,1986,140,50,B,4792,1,40970,991,4804.8,0.39,42440,U,0
E4659,C,1982,140,0,C,,3,96930,990,22176,2.24,98180,M,0
E4539,C,1987,120,,B,5367,,112991,989,17424,3.01,,F,0
E2663,M,1962,140,7536,B,7535,5,85580,988,14520,3.07,92170,M,0
E3490,A,1991,130,50,C,5749,85,83934,988,1214.4,17.06,84067,,0
E4234,B,1983,130,1,C,9975,14,84528,988,897.6,4.07,85674,M,0
E3580,C,1970,120,1,B,9583,10,92253,987,15998.4,1.01,93330,M,0
E5027,C,1985,120,7000,B,7316,13,58193,987,37118.4,0.86,78373,M,0
E4980,C,1983,123,,C,5001,,94923,986,1161.6,0.67,,M,0
E4477,B,1988,120,1,B,9673,1,67754,982,136910.4,0.87,79596,F,0
E4875,C,1983,123,,B,7518,,88160,982,7022.4,1.85,,F,0
E3530,C,2004,130,0,B,20612,71,109500,981,5913.6,12.75,115733,,0
E5176,C,1983,140,0,C,,4,43540,980,51321.6,8.07,65460,M,0
E3065,A,1990,130,1,C,2715,85,130337,979,369.6,16,135687,,0
E2839,C,1988,140,0,C,,5,96590,978,32313.6,6.45,95940,M,0
E2913,C,1988,140,0,C,,3,82070,978,27825.6,6.92,101480,M,0
E2616,M,1956,140,11326,B,11325,7,80980,976,7444.8,7.69,90800,M,0
E2559,C,1978,123,,B,4661,,57477,975,16579.2,0.76,,F,0
E3005,A,1983,123,,B,,,65331,975,15048,0.95,,M,0
E3018,C,1974,123,,B,,,46483,975,6864,1.17,,M,0
E4821,C,1973,123,,B,6037,,44255,975,6230.4,0.06,,F,0
E4047,A,1976,150,80,B,10000,23,52400,974,5544,1.8,66100,M,0
E4126,C,1988,120,5799,B,5845,14,35333,972,30096,0.54,38970,M,0
E4846,C,1993,123,,B,5624,,78197,970,16368,0.22,,F,0
E3760,C,1995,130,,B,,,88400,968,10454.4,8.74,,,0
E3048,B,1995,130,0,B,11125,71,114100,967,12566.4,9.63,123703,,0
E5104,M,1976,123,,B,6351,,19666,967,4435.2,1.35,,F,0
E2653,C,1951,110,9527,B,9527,7,27139,966,156657.6,0.41,32780,M,0
E4167,C,1985,120,7810,B,7686,6,46738,966,26875.2,0.12,57370,M,0
E764,E,2006,140,0,C,,4,95220,965,55704,5.96,105700,M,1
E3312,C,1991,130,,C,5062,,338544,962,52.8,1.46,,M,0
E1987,A,1982,140,80,B,10000,7,61700,960,23020.8,6.25,79600,F,1
E2585,C,1983,123,,B,6821,,71976,960,12566.4,1.23,,M,0
E4813,B,1958,123,,B,4500,,15345,960,8764.8,0.57,,F,0
E5218,C,1990,123,,B,,,86797,960,1320,1.74,,S,0
E2582,C,1968,120,2795,B,2793,5,20871,956,7128,0.27,23794,F,0
E4909,C,1969,123,,B,8381,,73104,956,2006.4,1.22,,F,0
E4224,B,1973,123,,B,7741,,50561,954,7920,0.14,,F,0
E4739,B,1987,130,1,C,7560,14,76604,952,528,1.43,84729,M,0
E4745,C,1972,123,0,B,,2,27285,952,5702.4,0.59,27747,M,0
E3365,C,1978,120,,C,6213,,109735,950,1056,2.21,,M,0
E5257,C,1974,140,0,C,,4,42160,950,55492.8,8.58,44200,M,0
E4966,C,1956,123,,B,7479,,114035,949,2217.6,0.21,,F,0
E4814,B,1971,123,,B,5327,,34673,946,8078.4,0.43,,M,0
E3330,A,1978,130,1,C,1582,85,120682,945,1056,16.11,126397,,0
E3129,C,1990,140,1,C,6750,50,153431,943,1372.8,4.37,167799,M,0
E2831,C,1983,140,0,C,,5,58600,941,49843.2,7.33,56930,M,0
E882,C,1975,140,0,C,1079,6,91820,940,49473.6,6.28,80370,M,1
E883,C,1975,140,0,C,1079,6,91820,940,49473.6,6.28,80370,M,1
E884,C,1975,140,0,C,1079,6,91820,940,49473.6,6.28,80370,M,1
E885,C,1975,140,0,C,1079,6,91820,940,49473.6,6.28,80370,M,1
E3992,C,1987,120,6720,B,8082,21,31605,940,101640,0.09,31895,M,0
E4804,B,1963,123,,B,5850,,15594,939,5438.4,0.48,,F,0
E4906,C,1983,123,,B,,,88362,939,2164.8,1.04,,M,0
E3573,C,1981,140,0,B,,59,51616,937,28564.8,7.06,53616,M,0
E3348,A,1982,120,,C,4969,,568172,936,105.6,9.45,,F,0
E4954,C,1978,123,,B,5628,,104993,936,8078.4,1.16,,F,0
E4273,C,1983,120,8384,B,8485,2,224950,934,6230.4,0.41,224955,F,0
E2716,C,1975,140,0,C,,5,46470,930,43824,7.27,51320,M,0
E3158,C,1957,140,5882,C,5882,3,102770,930,13200,1.47,117230,M,0
E5021,C,1988,123,,B,6639,,50454,929,6600,1.76,,M,0
E5084,C,1986,120,13700,B,12548,4,114191,929,8712,0.96,136977,F,0
E5053,C,1973,120,4750,B,4753,5,30606,926,1531.2,1.16,41255,F,0
E2526,A,1984,150,1,B,4584,23,56500,925,8553.6,6.18,66200,F,0
E5146,C,1972,123,,B,,,44667,925,9028.8,1.88,,M,0
E1122,M,1960,140,,B,8232,,113050,924,5332.8,8.54,,M,1
E4973,C,1983,123,,B,7584,,90830,923,3220.8,2.39,,M,0
E2552,A,1981,150,1,B,3800,2,52500,921,15206.4,6.54,60300,F,0
E2674,C,1978,123,,B,8381,,80748,920,13094.4,2.24,,M,0
E4971,B,1983,123,,B,5467,,68050,920,9926.4,1.36,,F,0
E5115,B,1976,123,,B,6181,,32813,918,4382.4,0.44,,F,0
E3953,C,1983,123,,B,5423,,84264,916,12566.4,1.18,,M,0
E5158,C,1981,140,0,B,,12,61400,916,33686.4,1.91,63400,M,0
E3276,A,1982,140,1,C,7803,24,372521,914,792,10.48,414718,M,0
E2598,C,1978,123,,B,5793,,59570,912,13728,0.97,,M,0
E4820,C,1983,123,,B,6347,,62225,912,6019.2,0.09,,M,0
E2551,C,1978,123,,B,7562,,94012,911,18268.8,0.84,,M,0
E4367,C,1970,130,1,B,9310,11,80287,910,4699.2,0.31,87054,M,0
E4606,C,1969,140,0,B,,99,82000,910,4540.8,3.47,92000,M,0
E3987,B,1969,123,,B,5998,,59881,909,1689.6,1.48,,M,0
E2859,C,1974,146,0,C,,7,82730,908,41289.6,11.43,91830,,0
E4839,M,1963,123,,B,6599,,13762,901,7444.8,1.78,,F,0
E2630,M,1950,140,10064,C,10062,2,52960,900,7444.8,4.09,54440,M,0
E3588,C,1970,123,,B,,,36452,900,12566.4,2.21,,M,0
E4005,C,1984,123,,B,,,65638,900,5385.6,1.65,,F,0
E4313,C,1984,120,7320,B,7445,7,45468,900,12830.4,0.28,48182,F,0
E4409,C,2008,120,1,B,2,2,64045,900,5755.2,0.95,71893,F,0
E4868,C,1973,123,,C,7418,,52747,900,158.4,0.59,,F,0
